,time,player,age,round,text
0,2020-06-15 13:29:42,Orange,IV,19,End of gameCheck the journal to get the final impacts effects : Impact of Colonies Impact of Competition Impact of Government WINNER IS X L AS GREEN (165 PTS) 2nd is David Li as Orange (128 pts) 3rd is teddy yeh as Grey (122 pts) 4th is Micah Yospe as Purple (resigned)
1,2020-06-15 13:29:42,Grey,IV,19,Impact of GovernmentEach civilization scores 2 culture per civil action and 1 culture per military action. Orange scores 18 culture Green scores 19 culture Grey scores 16 culture
2,2020-06-15 13:29:40,Grey,IV,19,Impact of CompetitionEach civilization scores 1 culture per level of each of its military units and arenas. Orange scores 16 culture Green scores 7 culture Grey scores 9 culture
3,2020-06-15 13:29:39,Grey,IV,19,Impact of ColoniesEach civilization scores 3 culture per colony. Orange scores 6 culture Green scores 3 culture
4,2020-06-15 13:29:38,Grey,IV,19,End turnGrey scores: 12 culture (now 97) 4 science (now 9) 0 food - consumption: 4 (now 6) 6 resources (now 7)
5,2020-06-15 13:29:37,Grey,IV,18,End turnGrey scores: 12 culture (now 97) 4 science (now 9) 0 food - consumption: 4 (now 6) 6 resources (now 7)
6,2020-06-15 13:29:36,Grey,IV,18,No Discard Phase
7,2020-06-15 13:29:23,Grey,IV,18,Grey builds MoviesGrey spends 10 resources
8,2020-06-15 13:29:14,Grey,IV,18,Grey increases populationGrey spends 7 food
9,2020-06-15 13:28:54,Grey,IV,18,Grey plays eventGrey scores 3 culture Current event: II / Prosperity Each civilization gains 1 food for each of its happy faces (max 8). Orange produces 8 food Green produces 4 food Grey produces 7 food
10,2020-06-15 13:27:16,Green,IV,18,End turnWinston Churchill scores 3 culture. Green scores: 17 culture (now 136) 3 science (now 8) 2 food - consumption: 3 (now 6) 6 resources (now 6)
11,2020-06-15 13:27:15,Green,IV,18,No Discard Phase
12,2020-06-15 13:26:33,Green,IV,18,Green builds 1 stage of Fast Food ChainsGreen spends 4 resources Wonder completed Green scores 20 culture
13,2020-06-15 13:26:25,Green,IV,18,Green builds 1 stage of Fast Food ChainsGreen spends 4 resources
14,2020-06-15 13:26:17,Green,IV,18,Green plays ReservesGreen produces 4 resources
15,2020-06-15 13:25:55,Green,IV,18,Green builds AgricultureGreen spends 2 resources
16,2020-06-15 13:25:37,Green,IV,18,Green destroys Alchemy
17,2020-06-15 13:25:21,Green,IV,18,Green builds ReligionGreen spends 3 resources
18,2020-06-15 13:23:58,Green,IV,18,Green plays Engineering GeniusGreen builds 1 stage of Fast Food Chains
19,2020-06-15 13:23:19,Green,IV,18,Green passes Political Phase
20,2020-06-15 13:21:41,Orange,IV,18,End turnOrange scores: 12 culture (now 88) 4 science (now 4) 3 food - consumption: 3 (now 3) 6 resources (now 7)
21,2020-06-15 13:21:39,Orange,IV,18,No Discard Phase
22,2020-06-15 13:21:33,Orange,IV,18,Orange sets up new tacticsIII / Modern Army
23,2020-06-15 13:21:18,Orange,IV,18,Orange sets up new tacticsIII / Mechanized Army
24,2020-06-15 13:21:03,Orange,IV,18,Orange takes Air Forces in handOrange uses 1 civil action
25,2020-06-15 13:20:58,Orange,IV,18,Orange plays Military Build-Up
26,2020-06-15 13:20:52,Orange,IV,18,Orange builds RiflemenOrange spends 5 resources
27,2020-06-15 13:20:26,Orange,IV,18,Orange increases populationOrange spends 5 food
28,2020-06-15 13:20:20,Orange,IV,18,Orange builds MoviesOrange spends 8 resources
29,2020-06-15 13:20:15,Orange,IV,18,Orange discovers MoviesOrange loses 10 science
30,2020-06-15 13:20:08,Orange,IV,18,Orange increases populationOrange spends 4 food
31,2020-06-15 13:18:09,Orange,IV,18,Orange plays eventOrange scores 3 culture Current event: II / National Pride The civilization with the most culture points scores 5 culture. Green scores 5 culture
32,2020-06-15 13:17:55,Orange,IV,18,Last turnGame ends at the end of the starting round
33,2020-06-15 13:17:55,Grey,IV,18,Last turnGame ends at the end of the starting round
34,2020-06-15 13:17:55,Grey,IV,17,End turnGrey scores: 8 culture (now 82) 4 science (now 5) 0 food - consumption: 4 (now 6) 6 resources (now 11)
35,2020-06-15 13:17:53,Grey,IV,17,No Discard Phase
36,2020-06-15 13:17:47,Grey,IV,17,Grey takes Air Forces in handGrey uses 2 civil action
37,2020-06-15 13:17:34,Grey,IV,17,Grey discovers MoviesGrey loses 10 science
38,2020-06-15 13:17:24,Grey,IV,17,Grey discovers SatellitesGrey loses 8 science
39,2020-06-15 13:17:18,Grey,IV,17,Grey builds ReligionGrey spends 3 resources
40,2020-06-15 13:16:32,Grey,IV,17,Grey takes Satellites in handGrey uses 1 civil action
41,2020-06-15 13:16:27,Grey,IV,17,Grey passes Political Phase
42,2020-06-15 13:14:06,Green,IV,17,End turnWinston Churchill scores 3 culture. Green scores: CORRUPTION! Green loses 2 resources 16 culture (now 94) 5 science (now 5) 1 food - consumption: 3 (now 4) 4 resources (now 9)
43,2020-06-15 13:14:05,Green,IV,17,No Discard Phase
44,2020-06-15 13:13:05,Green,IV,17,Green takes Engineering Genius in handGreen uses 2 civil action
45,2020-06-15 13:06:34,Green,IV,17,Green builds Multimedia using Urban GrowthGreen spends 7 resources
46,2020-06-15 13:06:20,Green,IV,17,Green discovers MultimediaGreen loses 9 science
47,2020-06-15 13:06:02,Green,IV,17,Green destroys Alchemy
48,2020-06-15 13:05:26,Green,IV,17,Green takes Multimedia in handGreen uses 1 civil action
