,time,player,age,round,text
0,2020-05-11 18:35:02,Orange,IV,19,End of gameCheck the journal to get the final impacts effects : Impact of Agriculture Impact of Colonies Impact of Government Impact of Wonders WINNER IS DAVID LI AS GREEN (204 PTS) 2nd is X L as Orange (166 pts) 3rd is Micah Yospe as Grey (153 pts) 4th is teddy yeh as Purple (56 pts)
1,2020-05-11 18:35:02,Grey,IV,19,Bill Gates scoringOrange scores 4 culture
2,2020-05-11 18:35:02,Grey,IV,19,Impact of WondersEach civilization scores culture for each wonders: 5 for age A 4 for age I 3 for age II 2 for age III Orange scores 6 culture Purple scores 5 culture Green scores 10 culture Grey scores 9 culture
3,2020-05-11 18:35:01,Grey,IV,19,Impact of GovernmentEach civilization scores 2 culture per civil action and 1 culture per military action. Orange scores 17 culture Purple scores 16 culture Green scores 25 culture Grey scores 20 culture
4,2020-05-11 18:34:59,Grey,IV,19,Impact of ColoniesEach civilization scores 3 culture per colony. Orange scores 6 culture Purple scores 3 culture Green scores 3 culture Grey scores 3 culture
5,2020-05-11 18:34:56,Grey,IV,19,Impact of AgricultureEach civilization scores culture equal to the amount of food it produces with a bonus of 4 culture if this exceeds consumption. Orange scores 10 culture Purple scores 4 culture Green scores 10 culture Grey scores 10 culture
6,2020-05-11 18:34:52,Grey,IV,19,End turnGrey scores: 15 culture (now 111) 4 science (now 8) 2 food - consumption: 4 (now 7) 10 resources (now 11)
7,2020-05-11 18:34:52,Grey,IV,18,End turnGrey scores: 15 culture (now 111) 4 science (now 8) 2 food - consumption: 4 (now 7) 10 resources (now 11)
8,2020-05-11 18:34:50,Grey,IV,18,No Discard Phase
9,2020-05-11 18:34:35,Grey,IV,18,Grey takes Hollywood in handGrey uses 4 civil action
10,2020-05-11 18:34:33,Grey,IV,18,Grey takes Military Theory in handGrey uses 1 civil action
11,2020-05-11 18:33:51,Grey,IV,18,Grey builds 1 stage of First Space FlightGrey spends 9 resources Wonder completed Grey scores 19 culture
12,2020-05-11 18:33:45,Grey,IV,18,Grey plays PatriotismGrey gets 4 military resource Grey gets 1 military action
13,2020-05-11 18:32:24,Purple,IV,18,concedes defeatGrey scores 7 culture Purple loses 7 culture
14,2020-05-11 18:31:21,Grey,IV,18,Grey plays Armed Intervention against PurpleTake up to 7 culture from your rival. Grey uses 4 military action
15,2020-05-11 18:30:35,Green,IV,18,End turnGreen scores: 10 culture (now 156) 16 science (now 23) 2 food - consumption: 4 (now 5) 6 resources (now 6)
16,2020-05-11 18:30:34,Green,IV,18,No Discard Phase
17,2020-05-11 18:30:13,Green,IV,18,Green takes Oil in handGreen uses 1 civil action
18,2020-05-11 18:30:10,Green,IV,18,Green puts Movies back in the rowGreen gets 1 civil action
19,2020-05-11 18:29:45,Green,IV,18,Green takes Movies in handGreen uses 1 civil action
20,2020-05-11 18:29:42,Green,IV,18,Green takes Communism in handGreen uses 1 civil action
21,2020-05-11 18:23:15,Green,IV,18,Green takes Reserves in handGreen uses 1 civil action
22,2020-05-11 18:23:09,Green,IV,18,Green builds ReligionGreen spends 3 resources
23,2020-05-11 18:23:01,Green,IV,18,Green disbands Swordsmen
24,2020-05-11 18:22:45,Green,IV,18,Green discovers MultimediaGreen loses 9 science Green scores 3 culture
25,2020-05-11 18:16:44,Green,IV,18,Green plays Engineering GeniusGreen builds 1 stage of Fast Food Chains Wonder completed Green scores 24 culture
26,2020-05-11 18:16:35,Green,IV,18,Green builds 1 stage of Fast Food ChainsGreen spends 4 resources
27,2020-05-11 18:16:30,Green,IV,18,Green builds 1 stage of Fast Food ChainsGreen spends 4 resources
28,2020-05-11 18:11:01,Green,IV,18,Green builds 1 stage of Fast Food ChainsGreen spends 4 resources
29,2020-05-11 18:10:54,Green,IV,18,Green produces 7 resources Purple spends 7 resources
30,2020-05-11 18:10:35,Green,IV,18,Green plays Plunder against PurpleYour rival loses a total of up to 7 resource and/or food (your choice). You gain that many resource and food. Green uses 2 military action
31,2020-05-11 18:07:38,Green,IV,18,Green wins War over CultureAttacker's strength: 47 Defender's strength: 18
32,2020-05-11 18:07:38,Purple,IV,18,End turnPurple scores: 13 culture (now 69) 4 science (now 10) 0 food - consumption: 4 (now 0) 9 resources (now 9)
33,2020-05-11 18:07:37,Purple,IV,18,No Discard Phase
34,2020-05-11 18:07:27,Purple,IV,18,Purple takes Professional Sports in handPurple uses 2 civil action
35,2020-05-11 18:07:22,Purple,IV,18,Purple takes Mechanized Agriculture in handPurple uses 1 civil action
36,2020-05-11 18:06:56,Purple,IV,18,Purple sets up new tacticsIII / Shock Troops
37,2020-05-11 18:06:49,Purple,IV,18,Purple builds KnightsPurple spends 3 resources
38,2020-05-11 18:06:43,Purple,IV,18,Purple destroys Alchemy
39,2020-05-11 18:06:24,Purple,IV,18,Purple builds JournalismPurple spends 8 resources
40,2020-05-11 18:06:19,Purple,IV,18,Purple increases populationPurple spends 5 food
41,2020-05-11 18:06:15,Purple,IV,18,Purple passes Political Phase
42,2020-05-11 17:18:45,Orange,IV,18,End turnOrange scores: 14 culture (now 123) 6 science (now 6) 2 food - consumption: 4 (now 7) 10 resources (now 11)
43,2020-05-11 17:18:43,Orange,IV,18,Orange discards 1 card
44,2020-05-11 17:18:27,Orange,IV,18,Discard Phase1 military card must be discarded
45,2020-05-11 17:18:15,Orange,IV,18,Orange discovers Air ForcesOrange loses 12 science
46,2020-05-11 17:18:06,Orange,IV,18,Orange takes Rockets in handOrange uses 2 civil action
47,2020-05-11 17:17:58,Orange,IV,18,Orange puts Rockets back in the rowOrange gets 2 civil action
48,2020-05-11 17:16:41,Orange,IV,18,Orange takes Rockets in handOrange uses 2 civil action
49,2020-05-11 17:12:49,Orange,IV,18,Orange builds 3 stages of InternetOrange spends 9 resources Wonder completed Orange scores 16 culture
50,2020-05-11 17:12:42,Orange,IV,18,Orange builds OperaOrange spends 6 resources
51,2020-05-11 17:12:33,Orange,IV,18,Orange disbands Warrior
52,2020-05-11 17:12:26,Orange,IV,18,Orange plays ReservesOrange produces 4 resources
53,2020-05-11 17:08:13,Purple,IV,18,concedes defeatOrange scores 7 culture Purple loses 7 culture
54,2020-05-11 17:07:38,Orange,IV,18,Orange plays Armed Intervention against PurpleTake up to 7 culture from your rival. Orange uses 4 military action
55,2020-05-11 16:58:10,Orange,IV,18,Last turnGame ends at the end of the starting round
56,2020-05-11 16:58:10,Grey,IV,18,Last turnGame ends at the end of the starting round
57,2020-05-11 16:58:09,Grey,III,17,End turnGrey scores: 14 culture (now 70) 4 science (now 4) 3 food - consumption: 3 (now 5) 10 resources (now 10)
58,2020-05-11 16:58:08,Grey,III,17,No Discard Phase
59,2020-05-11 16:57:18,Grey,III,17,Grey takes Patriotism in handGrey uses 1 civil action
60,2020-05-11 16:57:05,Grey,III,17,Grey builds OperaGrey spends 6 resources
61,2020-05-11 16:56:57,Grey,III,17,Grey builds 1 stage of First Space FlightGrey spends 4 resources
62,2020-05-11 16:56:35,Grey,III,17,Grey discovers EngineeringGrey loses 9 science
63,2020-05-11 16:56:26,Grey,III,17,Grey takes Engineering in handGrey uses 3 civil action
64,2020-05-11 16:56:19,Grey,III,17,Grey increases populationGrey spends 5 food
65,2020-05-11 16:51:00,Purple,III,17,Purple defends1 Defense card +6 played 1 military card played 1 military card played Purple strength: 23 Grey strength: 23
66,2020-05-11 16:50:12,Grey,III,17,Grey plays Armed Intervention against PurpleTake up to 7 culture from your rival. Grey uses 4 military action Military Alliance is cancelled
67,2020-05-11 16:49:01,Green,III,17,End turnGreen scores: 9 culture (now 85) 16 science (now 16) 2 food - consumption: 4 (now 3) 6 resources (now 8)
